year,term,college,subject,subject_name,number,name,description,credit_hours,gen_ed,gen_ed_name,crn,section,section_info,section_notes,section_attributes,section_capp_area,section_co_request,section_special_approval,part_of_term,start_date,end_date,meeting,type,type_name,start_time,end_time,days,room,building,instructor
2021,Winter,KV,PSYC,Psychology,238,Psychopathology and Problems in Living,"Conceptions and facts about disordered behavior, including psychoses, neuroses, and other patterns of psychological disturbance. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,,Social & Beh Sci - Beh Sci,10079,A  ,**Core course for Clinical/Community Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Berson, T"
2021,Winter,KV,PSYC,Psychology,238,Psychopathology and Problems in Living,"Conceptions and facts about disordered behavior, including psychoses, neuroses, and other patterns of psychological disturbance. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,,Social & Beh Sci - Beh Sci,10079,A  ,**Core course for Clinical/Community Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Kemp, K"
2021,Winter,KV,PSYC,Psychology,238,Psychopathology and Problems in Living,"Conceptions and facts about disordered behavior, including psychoses, neuroses, and other patterns of psychological disturbance. Prerequisite: PSYC 100 or PSYC 103.",3 hours.,,Social & Beh Sci - Beh Sci,10079,A  ,**Core course for Clinical/Community Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Shenouda, C"
2021,Winter,KV,PSYC,Psychology,245,Industrial Org Psych,Systematic study of the application of psychological methods and principles in business and industry; emphasis on personnel selection and factors influencing efficiency. Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,3 hours.,,Social & Beh Sci - Beh Sci,10078,A  ,**Core course for Organizational Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Hsu, N"
2021,Winter,KV,PSYC,Psychology,245,Industrial Org Psych,Systematic study of the application of psychological methods and principles in business and industry; emphasis on personnel selection and factors influencing efficiency. Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,3 hours.,,Social & Beh Sci - Beh Sci,10078,A  ,**Core course for Organizational Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Shenouda, C"
2021,Winter,KV,PSYC,Psychology,245,Industrial Org Psych,Systematic study of the application of psychological methods and principles in business and industry; emphasis on personnel selection and factors influencing efficiency. Prerequisite: PSYC 100 or PSYC 103; credit or concurrent registration in a statistics course.,3 hours.,,Social & Beh Sci - Beh Sci,10078,A  ,**Core course for Organizational Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Sun, T"
2021,Winter,KV,PSYC,Psychology,248,Learning and Memory,Survey of basic phenomena in learning and memory emphasizing experimental data from animal and human research. Prerequisite: PSYC 100 or PSYC 103.,3 hours.,,Social & Beh Sci - Beh Sci,10100,A  ,**Core course for Cognitive Psychology Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,OLC,Online Lecture,ARRANGED,,,,,"Akan, M"
2021,Winter,KV,PSYC,Psychology,248,Learning and Memory,Survey of basic phenomena in learning and memory emphasizing experimental data from animal and human research. Prerequisite: PSYC 100 or PSYC 103.,3 hours.,,Social & Beh Sci - Beh Sci,10100,A  ,**Core course for Cognitive Psychology Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,OLC,Online Lecture,ARRANGED,,,,,"Shipstead, Z"
2021,Winter,KV,PSYC,Psychology,248,Learning and Memory,Survey of basic phenomena in learning and memory emphasizing experimental data from animal and human research. Prerequisite: PSYC 100 or PSYC 103.,3 hours.,,Social & Beh Sci - Beh Sci,10100,A  ,**Core course for Cognitive Psychology Concentration**,,,,,,1,2020-12-21Z,2021-01-15Z,0,OLC,Online Lecture,ARRANGED,,,,,"Whitlock, J"
2021,Winter,KY,REHB,Kinesiology & Community Health,330,Disability in American Society,"Presents a range of issues pertaining to disability including demographics, disability rights, services, policies and current issues. Applies a disability studies perspective in which problems associated with individuals' impairments are seen to result from socially imposed barriers. Same as CHLH 330.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10087,LR1,,,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Rice, L"
2021,Winter,KV,REL,Department of Religion,110,World Religions,"Survey of the leading living religions, including Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, and Islam; examination of basic texts and of philosophic theological elaborations of each religion. Same as PHIL 110.",3 hours.,1HP,Humanities – Hist & Phil,10106,AL1,,,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,01:00 PM,02:50 PM,MTWR   ,,,"Ebel, J"
2021,Winter,KV,REL,Department of Religion,110,World Religions,"Survey of the leading living religions, including Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, and Islam; examination of basic texts and of philosophic theological elaborations of each religion. Same as PHIL 110.",3 hours.,1NW,Cultural Studies - Non-West,10106,AL1,,,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,01:00 PM,02:50 PM,MTWR   ,,,"Ebel, J"
2021,Winter,KV,REL,Department of Religion,110,World Religions,"Survey of the leading living religions, including Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, and Islam; examination of basic texts and of philosophic theological elaborations of each religion. Same as PHIL 110.",3 hours.,1HP,Humanities – Hist & Phil,10106,AL1,,,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,01:00 PM,02:50 PM,MTWR   ,,,"Layton, R"
2021,Winter,KV,REL,Department of Religion,110,World Religions,"Survey of the leading living religions, including Hinduism, Buddhism, Confucianism, Taoism, Judaism, Christianity, and Islam; examination of basic texts and of philosophic theological elaborations of each religion. Same as PHIL 110.",3 hours.,1NW,Cultural Studies - Non-West,10106,AL1,,,"Humanities - Hist & Phil, and Cultural Studies - Non-West course.",,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,01:00 PM,02:50 PM,MTWR   ,,,"Layton, R"
2021,Winter,KY,RST,"Recreation, Sport and Tourism",100,"Recreation, Sport, and Tourism in Modern Society","This course examines central issues in defining leisure, recreation, sport, and tourism. Historical, philosophical, sociological, psychological, and economic approaches to understanding these areas, their behaviors and meanings, social contexts, and personal and social resources are examined. By the end of the semester, students should understand their history and evolution, as well as their impact on contemporary society.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10041,ONL,,,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Shinew, K"
2021,Winter,KY,RST,"Recreation, Sport and Tourism",224,Politics of the National Parks,Same as PS 224. See PS 224.,2 OR 3 hours.,1SS,Social & Beh Sci - Soc Sci,10067,A  ,,,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Garcia, L"
2021,Winter,KY,RST,"Recreation, Sport and Tourism",242,Nature and American Culture,"Appreciation and critique of cultural meanings associated with American natural landscapes. Traditional perspectives including colonial American, romantic, and science-based conservation are characterized, as well as revisionist themes aligned with gender, cultural pluralism, and societal meanings of parks and protected areas. Implications of diversity in cultural meanings toward nature are developed and provide the basis for assessing tenets of contemporary environmental policy and supporting concepts associated with community-based conservation. Same as LA 242 and NRES 242.",3 hours.,1WCC,Cultural Studies - Western,10111,ONL,This is an asynchronous online course using Illinois Compass for all course instruction and interaction.,,Cultural Studies - Western course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Farr, J"
2021,Winter,KY,RST,"Recreation, Sport and Tourism",242,Nature and American Culture,"Appreciation and critique of cultural meanings associated with American natural landscapes. Traditional perspectives including colonial American, romantic, and science-based conservation are characterized, as well as revisionist themes aligned with gender, cultural pluralism, and societal meanings of parks and protected areas. Implications of diversity in cultural meanings toward nature are developed and provide the basis for assessing tenets of contemporary environmental policy and supporting concepts associated with community-based conservation. Same as LA 242 and NRES 242.",3 hours.,1WCC,Cultural Studies - Western,10111,ONL,This is an asynchronous online course using Illinois Compass for all course instruction and interaction.,,Cultural Studies - Western course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Santos, C"
2021,Winter,KV,SOC,Sociology,100,Introduction to Sociology,"Sociology offers a unique lens through which we can examine the world around us. In this course you will develop a perspective that will allow you to analyze the social world in a way that reveals the hidden and/or overlooked social forces that shape our lives. This approach, the sociological imagination, will enable you to explore how social forces influence the ways we view and navigate our social world. We will discuss how sociologists use theory and research to better understand important social issues such as inequalities of race, class, gender, sexualities and how social order and social change are possible. We will discuss how society affects individuals and in turn how individuals can affect society.",4 hours.,1SS,Social & Beh Sci - Soc Sci,10018,ONL,"SPECIAL INSTRUCTIONS More detailed information about this course is available at http://djs.web.illinois.edu/teach/soc100onl/.  The Winter Term is very compressed: Students are expected to do four months of work in just one month. You should only take this course if you can devote four times as much time to this class every day as you would spend on an average day in a sixteen-week semester course. There are holidays during the Winter Term (Christmas Day and New Year's Day), but otherwise expect to spend some time online every day of Winter Term, and to be working every day (reading, thinking, etc.) offline as well.",,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,OLC,Online Lecture,ARRANGED,,,,,"Steward, D"
2021,Winter,KV,SOC,Sociology,101,Sociology of Gender,"An exploration of current questions of gender and their applications to students today. The course will focus primarily on the United States emphasizing individual, interactional, and institutional aspects of the social world. Topics for study include sociological research on femininities, masculinities, gendered bodies, socialization, work, family, politics, sport, and sexualities.",3 hours.,1SS,Social & Beh Sci - Soc Sci,10048,01 ,,,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,OLC,Online Lecture,ARRANGED,,,,,"Lee, M"
2021,Winter,KV,SOC,Sociology,130,Intro Gender & Women's Studies,Same as GWS 100 and HDFS 140. See GWS 100.,3 hours.,1SS,Social & Beh Sci - Soc Sci,10044,AA ,Meet w/GWS 100 (CRN 10042) and HDFS 140 (CRN 10043),,Social & Beh Sci - Soc Sci course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Cole, C"
2021,Winter,KV,SPAN,Spanish and Portuguese,130,Intermediate Spanish,"Continued development of reading, writing and conversational skills. This is considered a third level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.",4 hours.,,Social & Beh Sci - Soc Sci,10039,A  ,This class is fully online. A few video chat sessions are required and will be arranged based on students' availability.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Bowles, M"
2021,Winter,KV,SPAN,Spanish and Portuguese,130,Intermediate Spanish,"Continued development of reading, writing and conversational skills. This is considered a third level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 130 and SPAN 103. Prerequisite: SPAN 122 or equivalent placement score.",4 hours.,,Social & Beh Sci - Soc Sci,10102,B  ,This class is fully online. A few video chat sessions are required and will be arranged based on students' availability.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Carollo, B"
2021,Winter,KV,SPAN,Spanish and Portuguese,142,Spanish in the Professions,"Introduction to Spanish in business, law, medical, education & social service fields, with a focus on the importance of bilingualism in the U.S., strategies for lifelong learning, and culture considerations. The development of functional use of Spanish within the professional context is the major focus of the course. This is considered a fourth level course for purposes of fulfilling the University General Education Language requirement. Credit is not given for both SPAN 141 and SPAN 142. Prerequisite: SPAN 130 (formerly numbered 103), equivalent course, or placement score.",4 hours.,,Social & Beh Sci - Soc Sci,10040,A  ,A few video chat sessions are required and will be arranged based on students' availability.,,,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Henshaw, F"
2021,Winter,KN,SPED,Special Education,117,The Culture of Disability,"The purpose of this course is to provide an introduction to the culture of disability across the lifespan. The impact of disabilities on an individual across the lifespan will be explored, and the unique culture that is created by having a disability will be addressed. The historical basis for the disability movement and special education will be addressed, including legislation and litigation that has had a significant impact on the field. Students also will learn about the characteristics of individuals with diverse abilities as well as current trends in educational services.",3 hours.,1HP,Humanities – Hist & Phil,10109,A  ,,,Humanities - Hist & Phil course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Bentz, J"
2021,Winter,KR,THEA,Theatre,101,Introduction to Theatre Arts,"Introduction to the arts of theater for non-majors, including acting, design, directing, dramaturgy, and playwriting, together with a survey of theatrical history, minority theater, and plays by women. Attendance at Department of Theater productions (ticket fee required). Credit not given for both THEA 101 and THEA 102.",3 hours.,1LA,Humanities – Lit & Arts,10069,ON1,"All course work will be completely online and will be done asynchronously, at the student's convenience. In-person performance attendance is NOT required but there will be electronic viewing required.",,Humanities - Lit & Arts course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Morrissette, J"
2021,Winter,KR,THEA,Theatre,101,Introduction to Theatre Arts,"Introduction to the arts of theater for non-majors, including acting, design, directing, dramaturgy, and playwriting, together with a survey of theatrical history, minority theater, and plays by women. Attendance at Department of Theater productions (ticket fee required). Credit not given for both THEA 101 and THEA 102.",3 hours.,1LA,Humanities – Lit & Arts,10069,ON1,"All course work will be completely online and will be done asynchronously, at the student's convenience. In-person performance attendance is NOT required but there will be electronic viewing required.",,Humanities - Lit & Arts course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Toruno, A"
2021,Winter,KR,THEA,Theatre,101,Introduction to Theatre Arts,"Introduction to the arts of theater for non-majors, including acting, design, directing, dramaturgy, and playwriting, together with a survey of theatrical history, minority theater, and plays by women. Attendance at Department of Theater productions (ticket fee required). Credit not given for both THEA 101 and THEA 102.",3 hours.,1LA,Humanities – Lit & Arts,10070,ON2,"All course work will be completely online and will be done asynchronously, at the student's convenience. In-person performance attendance is NOT required but there will be electronic viewing required.",,Humanities - Lit & Arts course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Morrissette, J"
2021,Winter,KR,THEA,Theatre,101,Introduction to Theatre Arts,"Introduction to the arts of theater for non-majors, including acting, design, directing, dramaturgy, and playwriting, together with a survey of theatrical history, minority theater, and plays by women. Attendance at Department of Theater productions (ticket fee required). Credit not given for both THEA 101 and THEA 102.",3 hours.,1LA,Humanities – Lit & Arts,10070,ON2,"All course work will be completely online and will be done asynchronously, at the student's convenience. In-person performance attendance is NOT required but there will be electronic viewing required.",,Humanities - Lit & Arts course.,,,,1,2020-12-21Z,2021-01-15Z,0,ONL,Online,ARRANGED,,,,,"Toruno, A"
2021,Winter,KR,THEA,Theatre,490,Professional Internship,"Professional work with an approved host theatre or institution in an area related to the student's academic program; exposure to and participation in professional theatre. Full documentation and approval of internship activities required. 0 to 14 undergraduate hours. 0 to 12 graduate hours. Approved for S/U grading only. May be repeated in the same or subsequent terms, if topics vary. Prerequisite: Junior, senior, or graduate standing in Theatre; consent of Internship Coordinator.",0 TO 14 hours.,,Humanities – Lit & Arts,10112,TM ,,,,,,,1,2020-12-21Z,2021-01-15Z,0,INT,Internship,ARRANGED,,,,,"Miller, T"
